6/13/2014,83.08,4374918,82.8,83.09,82.05
6/12/2014,82.86,6279083,82.15,83.24,82.13
6/11/2014,81.95,4537713,81.5,82.1,81.46
6/10/2014,81.63,6517922,80.83,81.66,80.56
6/9/2014,80.85,3213353,80.57,81.13,80.4
6/6/2014,80.84,5399444,80.36,81.18,80.22
6/5/2014,80.05,4144588,79.81,80.06,79.5
6/4/2014,79.8,3585443,79.72,79.99,79.5818
6/3/2014,79.82,4545235,79.47,79.87,79.28
6/2/2014,79.48,5047398,80.21,80.55,79.05
5/30/2014,79.94,5991445,79.42,80.11,79.21
5/29/2014,79.55,4065586,79.49,79.84,78.9
5/28/2014,79.57,6549780,79.81,80.54,79.51
5/27/2014,79.04,4163424,78.46,79.05,78.46
5/23/2014,78.43,3566306,78.53,78.77,78.3
5/22/2014,78.46,3508584,78.4,78.75,78.14
5/21/2014,78.53,4472429,78.24,78.66,78.043
5/20/2014,78.54,4353492,78.5,78.68,78.115
5/19/2014,78.43,3341725,78.01,78.57,77.939
5/16/2014,78.06,5867881,78.11,78.24,77.45
5/15/2014,78.11,7914076,78.46,78.68,77.52
5/14/2014,78.53,4463024,78.74,78.79,78.35
5/13/2014,78.64,5228997,78.45,78.82,78.2446
5/12/2014,78.41,4975234,78.11,78.42,77.79
5/9/2014,77.64,5605590,77.1,77.65,76.91
5/8/2014,77.01,6704918,77.92,78.071,76.773
5/7/2014,78.11,7181793,77.62,78.22,77.34
5/6/2014,77.08,5020071,77.2,77.3,76.64
5/5/2014,76.89,5841140,76.4,77.3,76.22
5/2/2014,76.52,9359533,74.88,76.85,74.87
5/1/2014,75.03,5895884,75.01,75.33,74.05
4/30/2014,74.31,6849328,75.03,75.03,74.165
4/29/2014,74.68,5293432,74.99,75.34,74.67
4/28/2014,74.65,5187893,74.56,74.83,74.08
4/25/2014,74.4,4658452,74.44,74.5,74.145
4/24/2014,74.49,5250324,74.42,74.64,73.95
4/23/2014,74.02,5282897,74.16,74.54,73.95
4/22/2014,74.17,5085948,74.69,74.69,73.94
4/21/2014,74.6,6318964,74.73,74.949,74.2
4/17/2014,74.77,7229635,73.57,74.89,73.55
4/16/2014,73.78,7284783,73.38,73.87,73.19
4/15/2014,72.94,7615021,71.47,73.02,71.29
4/14/2014,71.51,6240562,71.63,71.63,70.59
4/11/2014,70.87,8390841,70.28,71.36,69.98
4/10/2014,69.71,7581119,70.73,70.83,69.71
4/9/2014,71.54,7536417,70.11,71.56,70.07
4/8/2014,70.07,5751186,70.01,70.23,69.46
4/7/2014,69.48,5518562,70.24,70.24,69.33
4/4/2014,70.22,5520198,70.83,71,70.04
4/3/2014,70.2,5161007,70.92,70.92,70.18
4/2/2014,70.89,5672750,70.31,71,70.25
4/1/2014,70.31,4957695,70.47,70.669,70.13
3/31/2014,70.35,5020814,70.76,70.99,70.13
3/28/2014,70.35,5757063,69.43,70.4,69.17
3/27/2014,69.29,6020168,68.61,69.61,68.61
3/26/2014,68.6,5732094,68.71,69.19,68.49
3/25/2014,68.39,5986596,67.94,68.47,67.68
3/24/2014,67.56,5339896,67.68,68.07,67.405
3/21/2014,67.48,9094155,68.46,68.48,67.47
3/20/2014,67.9,3968567,67.41,68,67.11
3/19/2014,67.5,4322587,68.38,68.41,67.03
3/18/2014,68.1,5658238,67.42,68.12,67.354
3/17/2014,67.29,4663875,66.74,67.29,66.65
3/14/2014,66.6,4648291,66.09,66.71,66.04
3/13/2014,66.32,4531409,66.78,66.84,66.09
3/12/2014,66.54,4135272,66.17,66.75,66.01
3/11/2014,66.53,4415562,67,67.39,66.28
3/10/2014,66.89,3711177,66.4,66.94,66.1
3/7/2014,66.51,4938663,66.64,67,66.31
3/6/2014,66.39,3996556,66.6,66.67,66.3
3/5/2014,66.3,4671470,66.58,67,66.25
3/4/2014,66.5,4906617,66.8,66.89,66.35
3/3/2014,66.31,6218251,66.36,67.2,65.98
2/28/2014,66.5,6263255,66.29,66.88,65.62
2/27/2014,66.25,4988869,66,66.25,65.335
2/26/2014,66.13,5159434,66.63,66.8,65.8301
2/25/2014,66.52,5871466,66.3,66.85,66.14
2/24/2014,66.42,8054529,65,66.79,64.98
2/21/2014,64.68,6576249,64.99,65.03,64.63
2/20/2014,64.92,6111770,64.98,65.2,64.87
2/19/2014,65,6144910,65.26,66,64.99
2/18/2014,65.37,4877057,65.57,65.726,65.2
2/14/2014,65.53,4630445,64.66,65.65,64.5
2/13/2014,64.71,5844708,64.44,65.11,64.23
2/12/2014,65.22,6962776,66.63,66.79,65.09
2/11/2014,65.57,5754160,64.65,65.7,64.595
2/10/2014,64.58,5854828,64.96,64.96,64.13
2/7/2014,64.97,5358483,64.79,65,64.1643
2/6/2014,64.3,5546770,63.68,64.4,63.46
2/5/2014,63.46,6528302,63.68,63.81,62.74
2/4/2014,63.71,6543703,64.02,64.08,63.45
2/3/2014,63.86,7768001,65.1,65.39,63.77
1/31/2014,64.95,10717610,65.05,65.48,64.35
1/30/2014,65.75,5527826,66.6,66.65,65.32
1/29/2014,65.82,5671584,66.17,66.21,65.34
1/28/2014,66.21,4337968,65.95,66.28,65.73
1/27/2014,65.86,5381005,66.28,66.6,65.64
1/24/2014,66.57,6036488,67.77,67.77,66.4
1/23/2014,67.85,4333464,68.05,68.59,67.6
1/22/2014,68.37,4100678,68.49,68.79,68.05
1/21/2014,68.26,4711762,68.08,68.27,67.71
1/17/2014,67.51,4852029,68.02,68.288,67.5
1/16/2014,67.83,5356738,68.05,68.07,67.09
1/15/2014,68.08,4573726,68.37,68.7,67.81
1/14/2014,68.32,4783849,67.83,68.38,67.66
1/13/2014,67.74,7244016,68.68,68.75,67.48
1/10/2014,68.87,4799402,69.62,69.78,68.79
1/9/2014,69.46,4078912,69.81,69.929,69.13
1/8/2014,69.69,6386740,70.48,70.48,69.515
1/7/2014,70.37,3659473,70.25,70.49,69.96
1/6/2014,70.26,4418346,70.34,70.8101,70.02
1/3/2014,69.96,3095011,70.08,70.3455,69.83
1/2/2014,69.78,4351794,70.27,70.92,69.53
12/31/2013,70.65,3281324,69.95,70.74,69.75
12/30/2013,69.91,2999192,70.47,70.64,69.87
12/27/2013,70.39,1965600,70.07,70.59,70.06
12/26/2013,70.19,2413178,70,70.44,69.93
12/24/2013,69.93,1625036,69.63,69.98,69.31
12/23/2013,69.56,4151692,70.08,70.75,69.45
12/20/2013,69.88,8290672,69.11,70.49,69.05
12/19/2013,69.08,6962222,68.91,69.38,68.72
12/18/2013,69.4,7959504,69.45,69.6,68.23
12/17/2013,69.06,4880891,69.82,69.85,69.045
12/16/2013,69.79,4167378,69.7,70.14,69.52
12/13/2013,69.43,4648978,69.54,70.16,69.29
12/12/2013,69.48,5708059,69.13,69.79,68.91
12/11/2013,69.11,5776600,70.31,70.33,69.05
12/10/2013,70.31,4712333,70.2,70.63,69.81
12/9/2013,70.44,4952904,70.55,70.99,70.2
12/6/2013,70.77,5560578,71.18,71.48,70.2
12/5/2013,70.84,5040429,71.21,71.35,70.12
12/4/2013,71.41,5399127,72.34,72.62,71.12
12/3/2013,72.47,5411873,72.47,73.14,72.14
12/2/2013,72.57,5696095,73.39,73.49,72.25
11/29/2013,72.8,2434292,72.64,73.54,72.5
11/27/2013,72.62,3294026,72.94,73.4,72.38
11/26/2013,72.93,4089777,72.82,73.51,72.49
11/25/2013,72.81,5282461,73.76,73.92,72.75
11/22/2013,74.02,3622028,73.49,74.07,73.24
11/21/2013,73.34,3988873,72.47,73.6,72.4
11/20/2013,72.25,4139321,72.49,72.93,72.09
11/19/2013,72.26,7124186,72.12,72.69,71.76
11/18/2013,72.31,4686522,73.47,73.6299,72.201
11/15/2013,73.3,5341173,73.55,73.57,72.75
11/14/2013,73.68,3832769,73.58,73.8,73.2
11/13/2013,73.34,3449895,72.74,73.36,72.57
11/12/2013,72.82,3125023,73.25,73.47,72.61
11/11/2013,73.56,2786703,73.46,73.83,73.3256
11/8/2013,73.69,4819568,72.49,73.72,72.37
11/7/2013,72.51,5836644,73.85,73.93,72.27
11/6/2013,73.9,5643087,73.19,73.97,73.11
11/5/2013,72.57,4592512,73.03,73.28,72.5
11/4/2013,73.33,3604456,73.37,73.51,72.84
11/1/2013,73.09,4920983,73.56,73.56,72.21
10/31/2013,73.33,5556627,73.66,74.48,73.28
10/30/2013,73.25,5278538,74.4,74.48,72.87
10/29/2013,74.34,3389860,74.2,74.594,74
10/28/2013,73.89,3455964,73.91,74.06,73.6
10/25/2013,74.06,4218735,73.53,74.1,73.0092
10/24/2013,73.39,3707877,72.67,73.49,72.44
10/23/2013,72.39,4422001,72.92,72.92,71.95
10/22/2013,73.26,3597326,73.26,73.53,72.88
10/21/2013,73.05,3406514,73.53,73.58,72.9002
10/18/2013,73.43,5223675,73.58,73.59,72.73
10/17/2013,73.41,4494264,72.68,73.47,72.54
10/16/2013,72.96,5534751,72.32,73.09,72.2
10/15/2013,71.89,6252155,71.9,72.245,71.475
10/14/2013,71.96,4223796,71.3,72.03,71.25
10/11/2013,71.71,4591965,70.82,71.8502,70.7615
10/10/2013,71.08,4454395,69.8,71.11,69.69
10/9/2013,69.77,5768438,70.24,70.389,69.62
10/8/2013,70.17,5142820,70.77,71.13,70.15
10/7/2013,70.88,4621580,70.4,71.18,70.15
10/4/2013,70.97,4996680,70.18,70.99,70.03
10/3/2013,70.17,6300472,70.19,70.32,69.57
10/2/2013,70.36,5022403,70.02,70.57,69.75
10/1/2013,70.04,4141263,69.46,70.455,69.32
9/30/2013,69.51,4802084,69.69,69.92,69.3
9/27/2013,70.31,3422972,70.16,70.38,69.92
9/26/2013,70.23,3836633,70.34,70.44,69.89
9/25/2013,70.32,3969984,70.49,70.69,70.035
9/24/2013,70.4,5657207,70.63,71.04,70.34
9/23/2013,70.58,4680532,70.66,70.73,69.8
9/20/2013,71,10130590,70.85,71.09,70.2725
9/19/2013,70.84,4741337,70.6,70.905,70.06
9/18/2013,70.56,5209405,69.59,70.94,69.415
9/17/2013,69.7,3737484,69.31,69.92,69.26
9/16/2013,69.34,4791653,69.77,69.81,69.14
9/13/2013,69.19,3996057,69.14,69.42,68.88
9/12/2013,68.78,3616344,69.19,69.21,68.72
9/11/2013,69.16,3782530,68.73,69.375,68.585
9/10/2013,68.66,4464696,68.9,68.97,68.315
9/9/2013,68.87,5147231,68.25,68.92,68.05
9/6/2013,68.2,5990055,67.88,68.765,67.45
9/5/2013,67.77,4284956,67.66,68.11,67.46
9/4/2013,67.66,6529127,66.87,68.1,66.71
9/3/2013,66.79,5539104,66.96,66.99,66.51
8/30/2013,66.3,4963254,66.28,66.54,66.12
8/29/2013,66.16,4382774,66.51,66.55,65.9826
8/28/2013,66.77,6656046,66.18,67.33,66.18
8/27/2013,66.02,5350436,65.95,66.5599,65.94
8/26/2013,66.31,3220866,66.59,66.94,66.207
8/23/2013,66.55,4395953,66.26,66.65,66.04
8/22/2013,66.15,4100777,65.58,66.43,65.45
8/21/2013,65.52,4414205,65.97,66.02,65.29
8/20/2013,65.98,5589580,65.82,66.4,65.56
8/19/2013,65.83,6449437,67.41,67.41,65.79
8/16/2013,67.38,6536032,67.37,67.91,66.97
8/15/2013,67.62,6475869,66.76,67.7,66.62
8/14/2013,67.16,6488585,67.15,67.5,66.72
8/13/2013,66.9,4963347,66.43,67.295,66.3
8/12/2013,66.1,4489215,66.32,66.52,66.06
8/9/2013,66.83,3668606,67.01,67.02,66.17
8/8/2013,67.09,4646247,67.04,67.29,66.37
8/7/2013,66.52,4168376,66.93,66.97,66.285
8/6/2013,67.09,6247951,67.12,67.47,66.63
8/5/2013,67.19,4002619,67,67.415,66.57
8/2/2013,67.23,7475849,65.96,67.23,65.79
8/1/2013,66.09,7274709,65.72,66.29,65.5225
7/31/2013,64.86,5529882,64.92,65.64,64.86
7/30/2013,64.83,5285110,65.45,65.46,64.51
7/29/2013,65.18,4255175,65.54,65.58,64.9
7/26/2013,65.72,3117946,65.41,65.73,65.33
7/25/2013,65.71,4092389,65.41,65.9299,65.3
7/24/2013,65.59,5025618,66.25,66.25,65.13
7/23/2013,66.12,4087869,65.97,66.24,65.92
7/22/2013,65.83,3984491,66.08,66.17,65.725
