Date,Open,High,Low,Close,Volume,OpenInt
20071016,21.21,21.254,20.996,21.254,3103,0
20071017,21.254,21.254,21.254,21.254,1662,0
20071018,21.254,21.254,21.254,21.254,1751,0
20071019,21.254,21.254,21.254,21.254,464,0
20071023,21.254,21.254,20.996,21.254,3991,0
20071024,21.082,21.091,21.082,21.082,2364,0
20071025,21.082,21.082,21.082,21.082,962,0
20071026,21.167,21.167,21.167,21.167,1051,0
20071030,21.21,21.21,21.082,21.082,2918,0
20071031,21.082,21.082,21.082,21.082,701,0
20071101,21.124,21.124,21.082,21.082,643,0
20071102,21.082,21.254,20.91,21.254,2674,0
20071105,21.254,21.339,21.124,21.339,5203,0
20071107,21.339,21.339,21.339,21.339,1283,0
20071109,21.424,21.424,21.424,21.424,1121,0
20071112,21.424,21.424,21.424,21.424,230,0
20071113,21.424,21.596,21.424,21.51,9081,0
20071114,21.51,21.51,21.468,21.51,4759,0
20071115,21.596,21.596,20.996,21.039,2781,0
20071116,20.996,20.996,20.996,20.996,1780,0
20071119,20.996,20.996,20.996,20.996,1296,0
20071120,20.996,21.039,20.996,21.039,893,0
20071121,21.039,21.039,21.039,21.039,816,0
20071127,21.21,21.21,21.21,21.21,115,0
20071128,21.039,21.039,20.825,21.039,9569,0
20071130,20.868,20.996,20.825,20.996,4665,0
20071203,20.996,20.996,20.825,20.825,998,0
20071204,20.91,21.124,20.91,21.124,2632,0
20071206,21.039,21.056,21.039,21.039,874,0
20071207,21.039,21.039,20.996,20.996,13238,0
20071210,20.996,20.996,20.868,20.868,1867,0
20071212,20.868,20.996,20.868,20.996,933,0
20071213,20.996,20.996,20.91,20.996,3214,0
20071214,20.91,20.91,20.91,20.91,180,0
20071217,20.91,20.91,20.825,20.825,2408,0
20071218,20.825,20.825,20.825,20.825,1415,0
20071220,20.695,20.695,20.695,20.695,115,0
20071221,20.825,20.825,20.354,20.695,2800,0
20071224,20.695,20.738,20.695,20.738,805,0
20071226,20.738,21.082,20.653,21.082,24260,0
20071227,20.996,20.996,20.568,20.653,17071,0
20071231,20.825,20.825,20.825,20.825,701,0
20080102,19.925,20.054,19.539,20.054,5262,0
20080103,19.968,20.139,19.111,20.139,7078,0
20080104,20.354,20.568,19.196,20.354,6826,0
20080107,21.082,21.082,20.568,20.568,2128,0
20080108,20.139,20.139,20.139,20.139,180,0
20080109,20.182,20.182,18.982,19.71,3034,0
20080110,19.71,19.71,18.04,19.068,6564,0
20080111,19.111,19.71,19.111,19.71,3364,0
20080114,19.282,19.282,19.282,19.282,261,0
20080115,19.282,19.282,18.254,18.426,1635,0
20080116,18.854,18.94,18.854,18.94,2719,0
20080117,18.854,18.854,18.082,18.082,1516,0
20080118,18.082,18.082,18.04,18.04,816,0
20080122,18.211,18.211,18.211,18.211,1635,0
20080123,18.082,18.854,18.082,18.854,1252,0
20080124,19.282,19.71,19.282,19.71,816,0
20080125,20.139,20.482,19.71,19.71,4979,0
20080128,19.625,19.625,18.854,18.854,1459,0
20080129,19.282,19.282,18.854,18.854,643,0
20080130,19.068,19.282,18.854,18.854,5448,0
20080131,19.282,19.282,19.282,19.282,230,0
20080201,19.282,19.454,18.854,18.854,2275,0
20080204,18.854,18.854,18.854,18.854,115,0
20080205,19.068,19.068,18.639,18.854,1393,0
20080207,19.068,19.068,19.068,19.068,1398,0
20080208,19.71,19.71,19.71,19.71,230,0
20080213,19.539,19.539,19.454,19.471,5122,0
20080215,19.496,19.496,19.496,19.496,230,0
20080219,19.71,19.71,19.71,19.71,141,0
20080220,19.71,19.71,19.71,19.71,2102,0
20080221,19.71,19.71,19.496,19.71,2218,0
20080222,19.282,19.369,19.282,19.326,1516,0
20080226,19.282,19.282,19.282,19.282,115,0
20080227,19.282,19.282,19.282,19.282,115,0
20080228,19.282,19.282,19.282,19.282,115,0
20080229,19.71,19.71,19.71,19.71,4785,0
20080303,19.068,19.068,19.068,19.068,230,0
20080304,18.94,18.94,18.94,18.94,751,0
20080305,18.94,18.94,18.639,18.639,1780,0
20080306,18.639,18.639,18.639,18.639,2275,0
20080307,18.254,18.426,18.082,18.426,2228,0
20080310,18.426,18.426,18.426,18.426,582,0
20080311,18.426,18.639,17.997,17.997,10899,0
20080313,18.048,18.048,18.048,18.048,1549,0
20080317,18.168,18.168,17.997,17.997,1051,0
20080318,17.997,18.168,17.997,18.168,2218,0
20080319,18.168,18.168,17.997,17.997,1051,0
20080324,17.397,17.997,17.397,17.997,1283,0
20080325,18.639,19.068,18.639,18.854,3935,0
20080326,18.854,18.854,18.854,18.854,643,0
20080328,18.906,19.71,18.854,19.71,8638,0
20080331,18.854,18.854,17.311,17.346,8286,0
20080401,17.568,17.568,17.226,17.397,10842,0
20080403,18.426,18.426,18.211,18.211,879,0
20080404,17.825,17.825,17.568,17.568,16253,0
20080407,17.654,17.654,17.226,17.268,3386,0
20080408,17.568,17.568,17.226,17.226,2449,0
20080409,17.483,17.483,17.226,17.226,4638,0
20080410,17.226,17.226,15.64,16.498,8698,0
20080411,15.511,15.649,14.568,15.34,13562,0
20080414,15.254,15.426,15.169,15.212,3212,0
20080415,15.811,16.626,15.297,16.197,6374,0
20080416,16.197,17.097,16.197,17.097,4380,0
20080417,16.454,16.454,16.411,16.411,582,0
20080418,17.14,17.14,17.14,17.14,29555,0
20080421,17.14,17.14,15.854,16.411,5535,0
20080422,16.711,16.711,16.54,16.54,2400,0
20080423,16.54,16.54,15.511,15.854,7143,0
20080424,16.711,16.711,16.239,16.668,2393,0
20080425,16.668,16.711,16.668,16.711,526,0
20080428,16.711,17.14,16.711,16.968,37279,0
20080429,16.968,17.14,16.968,17.14,26629,0
20080430,17.568,17.74,17.568,17.568,24674,0
20080501,17.568,19.068,17.568,19.068,12836,0
20080502,18.846,19.496,18.846,19.496,4843,0
20080505,19.496,19.539,18.211,19.282,2988,0
20080506,18.554,19.068,17.997,18.426,6301,0
20080507,18.511,18.854,18.426,18.854,5923,0
20080508,18.596,18.596,17.268,17.867,7820,0
20080509,17.867,18.854,17.867,18.854,7116,0
20080512,19.068,19.068,18.94,19.068,1996,0
20080513,18.94,18.94,18.468,18.854,1460,0
20080514,19.068,19.068,19.068,19.068,464,0
20080515,18.854,18.854,18.168,18.682,1704,0
20080516,18.682,18.682,18.511,18.511,643,0
20080519,18.854,19.496,18.383,18.426,4076,0
20080521,18.211,18.211,16.626,17.354,10037,0
20080522,17.182,17.268,16.797,16.926,7702,0
20080523,16.968,17.182,16.797,16.797,8576,0
20080527,16.926,17.14,16.926,17.14,1168,0
20080528,17.14,18.767,17.14,18.767,1062,0
20080529,17.483,17.568,17.182,17.568,3885,0
20080530,17.311,17.311,17.311,17.311,115,0
20080602,17.397,17.44,17.397,17.44,1739,0
20080603,17.483,17.483,16.926,17.226,6069,0
20080604,17.226,17.226,16.882,17.226,3083,0
20080605,17.782,18.426,17.782,18.426,933,0
20080606,18.81,18.81,18.682,18.682,1398,0
20080609,17.997,18.767,17.997,18.767,933,0
20080610,18.048,18.767,18.04,18.767,1454,0
20080611,18.442,18.442,18.426,18.426,230,0
20080612,18.211,18.211,18.04,18.04,1051,0
20080613,18.426,18.426,17.859,18.211,6266,0
20080616,18.426,18.854,18.194,18.854,1516,0
20080617,18.854,18.854,18.082,18.082,6560,0
20080618,18.846,18.846,18.082,18.254,8642,0
20080619,18.211,18.854,18.185,18.854,2233,0
20080620,18.279,18.657,16.882,16.882,11366,0
20080623,17.156,18.357,17.156,17.997,1273,0
20080624,17.268,17.517,16.711,16.711,20295,0
20080625,16.9,17.088,16.523,16.753,15195,0
20080626,16.505,17.696,16.505,17.696,4640,0
20080627,17.568,18.331,17.268,17.971,5851,0
20080630,17.782,18.623,17.782,18.143,4434,0
20080701,18.082,18.082,17.997,17.997,2252,0
20080702,18.211,18.211,17.859,17.859,1982,0
20080707,16.505,17.568,16.505,16.917,1398,0
20080708,18.211,18.468,18.211,18.468,1051,0
20080709,17.148,17.997,16.753,17.963,1172,0
20080710,17.568,19.154,17.568,18.854,13785,0
20080711,17.577,18.39,17.577,18.39,230,0
20080714,17.997,18.339,17.997,18.339,3757,0
20080715,18.339,18.339,18.339,18.339,3449,0
20080716,18.339,18.339,17.397,18.211,6279,0
20080717,18.211,18.211,18.211,18.211,2016,0
20080718,18.168,18.168,18.168,18.168,221,0
20080721,18.297,18.639,18.168,18.639,3386,0
20080722,18.846,19.068,18.846,19.068,2780,0
20080723,18.434,19.29,18.434,19.282,1679,0
20080724,19.282,19.282,18.511,18.511,4370,0
20080728,18.682,18.682,18.639,18.682,1051,0
20080729,18.767,18.767,18.511,18.511,701,0
20080731,18.426,18.639,18.426,18.468,4431,0
20080801,18.511,18.854,18.434,18.468,14586,0
20080804,18.426,18.426,18.426,18.426,464,0
20080805,18.442,18.442,18.442,18.442,115,0
20080806,18.511,18.511,18.511,18.511,348,0
20080807,18.426,18.426,18.426,18.426,180,0
20080808,19.273,19.273,19.273,19.273,115,0
20080811,19.496,19.496,19.282,19.282,816,0
20080812,18.468,18.468,18.468,18.468,230,0
20080813,18.468,18.639,18.468,18.639,664,0
20080814,18.468,18.468,18.468,18.468,348,0
20080818,18.434,18.434,18.426,18.426,1398,0
20080820,18.639,18.639,18.426,18.426,526,0
20080821,18.434,18.434,18.426,18.434,2149,0
20080822,18.426,18.426,18.426,18.426,147,0
20080825,18.168,18.168,18.168,18.168,838,0
20080826,18.819,18.819,18.819,18.819,115,0
20080828,18.639,18.639,18.639,18.639,996,0
20080902,18.639,18.639,18.639,18.639,464,0
20080903,18.426,18.426,18.426,18.426,115,0
20080904,18.639,18.639,18.639,18.639,230,0
20080905,18.426,18.426,18.426,18.426,464,0
20080909,18.211,18.211,18.168,18.168,464,0
20080910,18.168,18.168,18.168,18.168,216,0
20080912,18.168,18.168,18.168,18.168,206,0
20080915,17.568,17.568,17.14,17.14,3502,0
20080916,17.894,17.919,17.14,17.919,711,0
20080917,17.568,17.662,17.568,17.662,643,0
20080918,17.928,17.955,17.928,17.946,1048,0
20080919,17.997,17.997,16.797,17.997,1788,0
20080923,16.753,16.753,16.54,16.753,1168,0
20080924,16.753,17.997,16.753,17.997,1867,0
20080925,16.797,16.797,16.771,16.788,743,0
20080929,16.762,16.762,16.283,16.283,3268,0
20080930,16.9,16.926,16.9,16.926,3735,0
20081001,17.329,17.329,17.329,17.329,180,0
20081002,17.354,17.354,17.354,17.354,348,0
20081006,17.148,17.148,16.085,16.094,1342,0
20081007,17.654,17.997,17.526,17.637,2240,0
20081008,16.309,17.988,16.085,16.085,8887,0
20081009,16.085,16.085,15.237,15.237,1168,0
20081010,14.997,16.248,14.997,16.248,1398,0
20081013,17.346,17.346,15.811,16.394,1635,0
20081014,16.498,17.14,16.498,16.917,927,0
20081016,17.346,17.346,17.346,17.346,199,0
20081017,17.346,17.362,17.14,17.354,1516,0
20081021,15.948,17.559,15.948,17.559,1168,0
20081023,17.14,17.483,17.14,17.354,1659,0
20081027,17.14,17.14,16.326,16.326,1520,0
20081028,16.498,16.498,16.498,16.498,1283,0
20081030,16.601,16.601,14.997,16.3,9760,0
20081031,16.283,16.283,15.46,15.46,3494,0
20081103,17.079,17.079,16.069,16.085,1780,0
20081104,16.711,17.131,16.711,17.131,1168,0
20081105,17.14,17.568,16.746,17.568,1903,0
20081106,17.148,17.148,17.14,17.14,2163,0
20081107,17.14,17.551,17.14,17.551,987,0
20081110,17.568,17.997,17.568,17.997,3150,0
20081111,17.148,17.997,17.14,17.997,3968,0
20081112,17.997,17.997,17.165,17.191,1346,0
20081113,17.148,17.148,17.148,17.148,115,0
20081117,17.115,18.254,17.115,18.254,1111,0
20081118,17.971,17.971,16.753,17.543,2102,0
20081119,17.971,17.971,16.711,17.559,2071,0
20081120,16.72,17.14,16.711,17.14,816,0
20081121,17.997,17.997,16.711,17.165,2624,0
20081124,16.926,18.639,16.926,18.639,9225,0
20081125,18.639,18.639,17.568,17.568,23082,0
20081126,18.383,18.571,17.311,17.354,9384,0
20081201,18.339,18.339,18.339,18.339,243,0
20081202,17.629,17.629,17.568,17.568,464,0
20081203,17.14,17.346,16.9,16.9,3547,0
20081204,16.926,16.926,16.711,16.926,6653,0
20081205,16.909,17.568,16.72,17.14,10695,0
20081208,16.753,17.156,16.72,17.156,1925,0
20081210,16.797,16.831,16.72,16.797,6274,0
20081211,17.14,17.14,16.84,17.028,1585,0
20081212,17.14,17.14,17.14,17.14,1168,0
20081215,16.814,16.814,16.797,16.797,348,0
20081216,16.797,16.926,16.797,16.926,816,0
20081217,16.797,16.926,16.797,16.797,2908,0
20081218,16.711,16.711,16.711,16.711,1108,0
20081219,16.753,17.097,16.738,16.746,4106,0
20081222,16.738,16.738,16.738,16.738,301,0
20081223,16.738,16.753,16.239,16.746,6151,0
20081224,16.326,16.326,16.239,16.239,772,0
20081226,16.112,16.112,15.743,15.743,1342,0
20081229,15.768,16.626,15.768,16.626,2350,0
20081231,16.283,16.626,15.854,15.854,2567,0
20090102,15.854,16.729,15.854,16.729,2684,0
20090105,16.069,16.112,16.069,16.069,2684,0
20090106,16.283,16.917,16.283,16.917,1168,0
20090107,16.094,16.094,16.094,16.094,115,0
20090108,16.172,16.84,16.172,16.283,965,0
20090113,17.74,17.74,16.968,17.012,5196,0
20090114,16.291,17.74,16.291,17.74,399,0
20090115,16.368,16.462,16.283,16.462,2427,0
20090116,16.309,16.309,16.309,16.309,115,0
20090120,16.283,16.283,16.069,16.069,1051,0
20090122,15.948,15.948,15.854,15.854,701,0
20090123,16.934,16.934,16.498,16.498,933,0
20090126,17.971,17.971,17.097,17.097,2155,0
20090127,17.971,17.971,17.535,17.535,1897,0
20090128,17.276,17.963,17.268,17.963,464,0
20090129,17.362,17.611,16.291,16.291,8249,0
20090130,15.94,16.154,15.94,16.154,348,0
20090202,16.326,16.711,16.326,16.711,2188,0
20090205,17.14,17.14,17.14,17.14,563,0
20090209,16.54,16.54,16.54,16.54,2223,0
20090210,17.131,17.131,17.003,17.106,1168,0
20090212,16.326,17.123,16.283,17.106,1780,0
20090213,16.317,16.317,16.283,16.283,440,0
20090218,16.283,16.283,16.283,16.283,3057,0
20090224,16.283,16.498,16.283,16.498,1397,0
20090225,16.154,16.154,16.112,16.112,464,0
20090302,16.112,16.112,15.854,15.854,2229,0
20090303,15.854,15.854,15.854,15.854,2096,0
20090304,15.854,16.283,15.854,16.283,1287,0
20090305,15.957,15.957,15.854,15.854,2277,0
20090306,15.854,15.854,15.64,15.811,2684,0
20090309,15.811,15.811,15.674,15.674,1168,0
20090310,15.64,15.64,15.64,15.64,1283,0
20090312,15.64,15.64,14.997,14.997,26466,0
20090313,15.418,15.932,14.997,15.932,3617,0
20090316,15.94,15.966,15.94,15.948,582,0
20090317,16.342,16.36,16.342,16.36,701,0
20090319,16.078,16.12,16.078,16.12,1867,0
20090320,16.12,16.12,16.078,16.078,957,0
20090323,16.283,16.711,16.283,16.711,4738,0
20090324,16.309,16.309,16.283,16.283,711,0
20090325,16.283,16.283,16.283,16.283,230,0
20090326,16.498,16.498,16.498,16.498,348,0
20090330,16.498,16.498,16.498,16.498,701,0
20090331,17.106,17.106,17.106,17.106,115,0
20090401,16.626,16.626,16.498,16.498,701,0
20090402,16.368,16.677,16.368,16.677,719,0
20090403,17.14,18.339,17.14,17.14,874,0
20090407,17.14,17.483,17.14,17.483,5135,0
20090408,17.483,17.483,17.397,17.483,2060,0
20090409,17.483,17.654,17.397,17.483,7356,0
20090413,16.411,18.854,16.411,18.854,776,0
20090414,18.596,18.854,18.596,18.854,979,0
20090415,17.963,18.426,17.182,18.426,1168,0
20090416,18.339,18.339,18.339,18.339,115,0
20090417,17.268,18.426,17.268,18.399,410,0
20090420,18.125,18.125,18.125,18.125,180,0
20090421,16.326,16.498,16.326,16.498,230,0
20090422,17.774,17.782,17.14,17.526,874,0
20090423,16.711,17.14,16.711,17.14,526,0
20090424,17.131,17.14,17.131,17.14,390,0
20090427,17.259,17.268,17.234,17.268,701,0
20090428,17.268,17.311,17.268,17.311,1851,0
20090429,17.311,17.311,17.311,17.311,320,0
20090430,17.337,17.337,17.337,17.337,115,0
20090501,17.696,17.696,17.62,17.671,511,0
20090504,17.577,17.577,17.577,17.577,115,0
20090505,17.543,17.654,17.543,17.654,3268,0
20090507,17.397,17.654,17.397,17.568,1807,0
20090508,17.782,18.639,17.782,18.426,1697,0
20090511,18.339,18.339,17.311,18.339,816,0
20090512,18.339,18.682,17.311,18.682,1380,0
20090513,17.456,18.725,17.456,18.725,471,0
20090514,18.426,18.802,18.426,18.802,230,0
20090515,18.854,18.854,18.854,18.854,230,0
20090518,19.145,19.71,19.145,19.71,582,0
20090519,19.539,20.825,19.068,20.783,12312,0
20090520,21.321,23.079,21.321,22.282,9869,0
20090521,22.067,23.644,22.067,23.104,21333,0
20090522,22.821,24.278,22.212,22.915,17387,0
20090526,24.622,24.622,22.547,23.413,16630,0
20090527,22.924,23.139,22.308,22.41,2567,0
20090528,21.638,21.904,21.638,21.904,933,0
20090529,21.853,21.853,21.725,21.725,472,0
20090601,21.638,21.638,21.638,21.638,2333,0
20090603,22.273,22.324,22.145,22.282,3334,0
20090604,22.574,22.711,22.282,22.711,1283,0
20090605,22.711,22.924,21.424,22.924,3110,0
20090608,22.711,23.139,22.496,23.139,3850,0
20090609,22.3,23.139,21.571,23.139,5483,0
20090610,23.139,23.405,23.113,23.139,5833,0
20090611,23.139,23.139,23.113,23.139,7352,0
20090612,23.139,23.139,22.076,22.727,11934,0
20090615,22.641,22.684,21.185,22.608,10344,0
20090616,22.538,22.538,21.494,22.53,2125,0
20090617,22.522,22.924,21.836,22.924,8401,0
20090618,22.256,23.01,22.256,22.924,3694,0
20090619,22.924,22.924,21.768,22.702,14143,0
20090622,22.65,22.693,21.638,22.282,21806,0
20090623,22.247,22.496,22.109,22.402,10693,0
20090624,21.904,22.608,21.716,22.608,11945,0
20090625,22.024,22.753,21.716,22.711,45477,0
20090626,22.727,24.321,22.341,23.001,1135951,0
20090629,22.915,24.202,22.915,23.55,70408,0
20090630,23.867,23.867,23.327,23.327,16298,0
20090701,23.353,23.353,23.13,23.353,8799,0
20090702,22.35,23.113,22.35,22.59,12790,0
20090706,22.976,23.584,22.427,23.302,22415,0
20090707,23.532,23.55,21.991,22.333,17493,0
20090708,22.418,23.121,21.964,22.324,38371,0
20090709,22.418,23.088,22.291,23.088,11404,0
20090710,22.993,23.55,22.59,23.481,7724,0
20090713,23.481,23.559,22.735,23.139,12115,0
20090714,23.104,23.396,22.924,23.31,42962,0
20090715,23.224,23.31,21.904,23.018,42151,0
20090716,22.899,23.378,22.136,23.378,14203,0
20090717,23.396,23.517,22.727,23.155,37344,0
20090720,23.224,23.224,22.505,22.864,45469,0
20090721,23.088,23.147,22.53,22.967,22149,0
20090722,23.01,23.722,22.324,23.532,31664,0
20090723,23.293,24.613,22.967,24.544,62787,0
20090724,24.408,24.819,23.79,24.21,12583,0
20090727,24.287,24.399,23.61,24.313,30891,0
20090728,23.644,24.424,23.644,24.424,12803,0
20090729,24.424,24.502,24.004,24.502,9540,0
20090730,24.502,24.622,24.218,24.596,13484,0
20090731,24.45,24.622,24.167,24.347,32619,0
20090803,24.073,24.372,23.738,24.372,26922,0
20090804,24.33,25.11,23.523,25.067,28332,0
20090805,25.118,25.118,24.372,24.895,29477,0
20090806,24.843,24.913,23.825,23.935,47281,0
20090807,24.792,24.792,23.825,24.244,29936,0
20090810,24.091,24.87,23.61,24.432,18425,0
20090811,24.596,24.836,24.338,24.381,5255,0
20090812,24.381,25.263,24.381,24.63,16362,0
20090813,24.819,24.819,24.064,24.167,30322,0
20090814,24.372,24.408,23.635,23.644,68476,0
20090817,23.635,23.635,22.659,22.813,10565,0
20090818,22.856,23.988,22.711,23.988,14528,0
20090819,23.807,24.167,22.89,23.97,14199,0
20090820,23.825,24.004,23.344,23.523,44654,0
20090821,23.927,24.038,23.001,23.858,21042,0
20090824,23.799,23.935,23.267,23.764,9702,0
20090825,23.91,23.952,23.232,23.438,11655,0
20090826,23.438,23.653,23.139,23.456,11691,0
20090827,23.155,23.568,23.155,23.568,8066,0
20090828,23.387,23.472,23.036,23.139,6206,0
20090831,23.104,23.104,22.547,22.641,17465,0
20090901,22.496,22.735,21.896,21.904,13703,0
20090902,22.059,22.059,21.879,21.939,5787,0
20090903,21.947,22.282,21.862,22.196,12600,0
20090904,22.127,22.95,22.042,22.47,9521,0
20090908,22.574,23.104,22.367,22.762,1767,0
20090909,22.702,22.711,22.282,22.47,7439,0
20090910,22.402,22.821,22.067,22.17,12850,0
20090911,22.247,22.247,21.862,22.221,5484,0
20090914,22.007,22.17,21.853,22.109,5721,0
20090915,22.53,22.53,22.033,22.23,11455,0
20090916,22.282,22.367,22.076,22.308,7122,0
20090917,21.982,22.436,21.982,22.247,4864,0
20090918,22.205,22.308,21.991,22.291,24208,0
20090921,22.067,22.291,21.913,21.913,7702,0
20090922,22.196,22.196,21.939,22.118,4355,0
20090923,22.282,22.282,21.501,21.862,10981,0
20090924,21.879,22.161,21.571,21.571,20339,0
20090925,21.638,22.094,21.596,21.904,30585,0
20090928,21.862,22.282,21.596,22.118,10371,0
20090929,22.109,22.109,21.647,21.647,7020,0
20090930,21.69,21.69,20.387,20.85,18052,0
20091001,20.798,20.798,20.276,20.276,4736,0
20091002,20.327,20.456,20.019,20.028,7009,0
20091005,20.182,20.877,20.062,20.628,6420,0
20091006,20.747,21.476,20.121,20.996,8302,0
20091007,21.082,21.082,20.26,20.79,7896,0
20091008,20.774,21.313,19.762,20.088,16970,0
20091009,20.08,20.85,19.925,20.85,3123,0
20091012,20.807,20.996,20.568,20.996,1458,0
20091013,21.638,21.638,20.756,20.816,3358,0
20091014,20.962,21.416,20.756,21.099,5692,0
20091015,21.073,22.067,20.139,21.862,71076,0
20091016,21.707,22.067,21.613,21.777,19813,0
20091019,21.853,22.153,21.699,21.93,9095,0
20091020,21.879,21.879,21.45,21.527,1844,0
20091021,21.45,21.656,20.901,21.142,14251,0
20091022,21.416,21.939,21.107,21.21,8083,0
20091023,21.082,21.622,19.668,19.668,9090,0
20091026,19.796,19.925,19.454,19.454,5140,0
20091027,19.916,19.916,18.81,18.81,15813,0
20091028,19.36,19.36,18.639,18.846,10944,0
20091029,18.846,18.846,18.108,18.108,31083,0
20091030,18.125,18.314,17.997,18.185,13953,0
20091102,18.94,19.196,18.639,18.854,6354,0
20091103,19.282,19.282,18.819,19.008,10599,0
20091104,18.965,18.965,17.903,17.928,13484,0
20091105,18.237,18.237,17.894,18.022,11464,0
20091106,17.867,17.919,17.782,17.852,14817,0
20091109,18.143,18.511,18.014,18.143,8636,0
20091110,18.228,18.323,17.997,17.997,7701,0
20091111,18.219,18.699,17.997,18.048,11540,0
20091112,18.04,18.048,17.148,17.182,9804,0
20091113,17.276,17.508,17.173,17.448,13674,0
20091116,17.483,19.231,17.483,18.673,5670,0
20091117,18.246,19.111,18.246,19.043,8132,0
20091118,18.956,19.136,18.511,18.716,15984,0
20091119,18.913,18.913,17.62,17.817,17564,0
20091120,17.843,18.383,17.646,17.843,11141,0
20091123,17.997,18.751,17.859,18.168,9170,0
20091124,18.152,18.922,18.031,18.648,9671,0
20091125,18.639,19.025,18.639,18.751,2221,0
20091127,18.639,18.767,18.194,18.194,7326,0
20091130,18.108,18.52,18.04,18.065,19909,0
20091201,18.202,18.374,18.04,18.143,7439,0
20091202,18.159,19.163,18.159,18.879,8757,0
20091203,18.982,19.616,18.468,19.094,16446,0
20091204,19.393,19.496,18.81,19.326,9019,0
20091207,19.326,19.71,18.87,19.642,9400,0
20091208,19.273,19.702,18.87,19.317,10222,0
20091209,19.111,20.945,18.897,20.439,21200,0
20091210,20.516,20.783,19.907,20.01,4642,0
20091211,20.13,20.13,19.804,19.831,5744,0
20091214,19.326,20.465,19.326,20.302,6279,0
20091215,19.566,20.653,19.393,19.746,19619,0
20091216,20.139,20.311,19.831,19.951,8059,0
20091217,20.371,20.371,19.71,19.762,5524,0
20091218,19.959,20.525,19.496,19.925,44258,0
20091221,19.625,20.559,19.539,20.345,13573,0
20091222,19.985,20.704,19.985,20.379,8350,0
20091223,20.482,20.559,20.233,20.413,5066,0
20091224,20.542,20.704,20.542,20.704,755,0
20091228,20.585,20.996,19.977,20.85,4995,0
20091229,20.738,20.807,20.396,20.747,6077,0
20091230,20.653,20.996,20.019,20.91,8052,0
20091231,20.885,20.885,20.225,20.601,4346,0
20100104,20.731,20.91,19.916,20.704,8582,0
20100105,20.722,20.722,20.139,20.363,7381,0
20100106,20.293,20.695,19.163,19.222,23587,0
20100107,19.702,19.754,19.052,19.145,7778,0
20100108,19.266,19.496,19.196,19.411,7881,0
20100111,19.804,19.865,19.719,19.796,9161,0
20100112,19.659,19.907,19.659,19.788,7376,0
20100113,20.01,20.037,19.754,19.813,22811,0
20100114,20.088,20.13,19.849,19.849,4168,0
20100115,20.028,20.208,19.71,19.779,19199,0
20100119,19.849,20.559,19.796,20.482,8543,0
20100120,20.354,20.354,19.788,19.985,10252,0
20100121,20.105,20.43,19.71,19.71,10557,0
20100122,19.762,20.105,19.445,19.968,6726,0
20100125,19.968,20.354,19.351,19.693,5313,0
20100126,19.71,20.568,19.384,20.269,27886,0
20100127,20.13,20.636,19.874,20.628,8634,0
20100128,20.577,20.577,19.737,19.891,11451,0
20100129,20.363,20.43,19.968,20.208,5082,0
20100201,20.276,20.653,20.105,20.293,10030,0
20100202,20.396,20.396,19.813,19.891,9229,0
20100203,19.925,20.199,19.266,19.266,10107,0
20100204,19.282,19.351,18.94,18.965,6404,0
20100205,19.076,19.076,18.682,18.862,7328,0
20100208,18.862,18.862,18.305,18.305,7980,0
20100209,18.52,18.906,18.254,18.254,6149,0
20100210,18.211,18.691,18.176,18.408,5514,0
20100211,18.426,18.751,18.426,18.579,6363,0
20100212,18.434,18.588,18.426,18.588,3171,0
20100216,18.716,18.837,18.46,18.734,3322,0
20100217,18.81,18.897,18.682,18.897,3631,0
20100218,19,19.231,18.614,19.214,12187,0
20100219,19.239,19.282,18.725,18.922,18100,0
20100222,18.477,19.342,18.477,18.965,10772,0
20100223,19.266,20.49,19.196,20.08,12770,0
20100224,20.002,20.002,19.445,19.634,5632,0
20100225,19.566,19.566,19.231,19.522,1634,0
20100226,19.522,19.822,19.496,19.659,6456,0
20100301,19.71,20.354,19.351,20.284,7479,0
20100302,20.062,20.91,20.062,20.783,11824,0
20100303,20.731,21.167,20.695,20.695,8115,0
20100304,20.738,20.738,20.568,20.738,3543,0
20100305,20.713,21.236,20.713,21.142,6615,0
20100308,21.202,21.202,20.738,21.099,1676,0
20100309,21.151,21.424,21.004,21.424,5994,0
20100310,21.544,21.921,21.442,21.921,3954,0
20100311,21.768,22.179,21.768,22.179,3269,0
20100312,21.827,22.273,21.793,21.793,2717,0
20100315,21.888,22.496,21.75,22.324,3140,0
20100316,21.853,22.282,21.75,22.282,5690,0
20100317,21.801,21.853,21.571,21.768,1587,0
20100318,21.682,21.939,21.579,21.75,4337,0
20100319,21.879,22.247,21.853,22.239,16140,0
20100322,22.118,22.188,21.476,21.973,7877,0
20100323,21.879,22.024,21.562,21.896,6416,0
20100324,21.793,21.871,21.562,21.647,3265,0
20100325,21.638,21.673,20.971,21.073,29948,0
20100326,20.919,21.013,20.568,20.704,4647,0
20100329,20.738,20.738,19.71,19.856,6918,0
20100330,20.216,20.216,19.59,20.071,9425,0
20100331,19.71,20.354,19.71,20.054,7288,0
20100401,20.182,20.525,19.925,20.182,5262,0
20100405,20.474,20.979,20.474,20.979,3524,0
20100406,20.868,20.979,20.482,20.585,4432,0
20100407,20.482,20.644,19.737,19.754,7234,0
20100408,19.882,20.071,19.454,19.454,11418,0
20100409,19.463,19.746,19.463,19.737,4681,0
20100412,19.977,19.985,19.454,19.625,5155,0
